"kepid","kepoi_name","kepler_name","ra","ra_err","ra_str","dec","dec_err","dec_str","koi_gmag","koi_gmag_err","koi_rmag","koi_rmag_err","koi_imag","koi_imag_err","koi_zmag","koi_zmag_err","koi_jmag","koi_jmag_err","koi_hmag","koi_hmag_err","koi_kmag","koi_kmag_err","koi_kepmag","koi_kepmag_err","koi_delivname","koi_vet_stat","koi_quarters","koi_disposition","koi_pdisposition","koi_count","koi_num_transits","koi_max_sngle_ev","koi_max_mult_ev","koi_bin_oedp_sig","koi_limbdark_mod","koi_ldm_coeff4","koi_ldm_coeff3","koi_ldm_coeff2","koi_ldm_coeff1","koi_trans_mod","koi_model_snr","koi_model_dof","koi_model_chisq","koi_time0bk","koi_time0bk_err1","koi_time0bk_err2","koi_eccen","koi_eccen_err1","koi_eccen_err2","koi_longp","koi_longp_err1","koi_longp_err2","koi_prad","koi_prad_err1","koi_prad_err2","koi_sma","koi_sma_err1","koi_sma_err2","koi_impact","koi_impact_err1","koi_impact_err2","koi_duration","koi_duration_err1","koi_duration_err2","koi_ingress","koi_ingress_err1","koi_ingress_err2","koi_depth","koi_depth_err1","koi_depth_err2","koi_period","koi_period_err1","koi_period_err2","koi_ror","koi_ror_err1","koi_ror_err2","koi_dor","koi_dor_err1","koi_dor_err2","koi_incl","koi_incl_err1","koi_incl_err2","koi_teq","koi_teq_err1","koi_teq_err2","koi_steff","koi_steff_err1","koi_steff_err2","koi_slogg","koi_slogg_err1","koi_slogg_err2","koi_smet","koi_smet_err1","koi_smet_err2","koi_srad","koi_srad_err1","koi_srad_err2","koi_smass","koi_smass_err1","koi_smass_err2","koi_sage","koi_sage_err1","koi_sage_err2","koi_sparprov","koi_fwm_stat_sig","koi_fwm_sra","koi_fwm_sra_err","koi_fwm_sdec","koi_fwm_sdec_err","koi_fwm_srao","koi_fwm_srao_err","koi_fwm_sdeco","koi_fwm_sdeco_err","koi_fwm_prao","koi_fwm_prao_err","koi_fwm_pdeco","koi_fwm_pdeco_err","koi_dicco_mra","koi_dicco_mra_err","koi_dicco_mdec","koi_dicco_mdec_err","koi_dicco_msky","koi_dicco_msky_err","koi_dikco_mra","koi_dikco_mra_err","koi_dikco_mdec","koi_dikco_mdec_err","koi_dikco_msky","koi_dikco_msky_err","koi_comment","koi_vet_date","koi_tce_plnt_num","koi_tce_delivname","koi_datalink_dvs","koi_disp_prov","koi_parm_prov","koi_time0","koi_time0_err1","koi_time0_err2","koi_datalink_dvr","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_insol","koi_insol_err1","koi_insol_err2","koi_srho","koi_srho_err1","koi_srho_err2","koi_fittype","koi_score"
8278073,"K04799.01",NA,281.55267,0,"18h46m12.64s",44.228531,0,"+44d13m42.7s",14.699,NA,14.213,NA,14.008,NA,13.991,NA,13.056,0.025,12.673,0.019,12.62,0.019,14.216,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,113,3.6532876,9.005999,0.5549,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2286,0.4641,"Mandel and Agol (2002 ApJ 580 171)",9.7,NA,NA,142.429,0.0116,-0.0116,0,NA,NA,NA,NA,NA,1.69,0.28,-0.43,0.1046,NA,NA,0.312,0.135,-0.312,3.783,0.418,-0.418,NA,NA,NA,99.5,13.3,-13.3,12.0729757,0.0001925,-0.0001925,0.009058,0.000941,-0.00044,23.4,9,-9,89.24,NA,NA,969,NA,NA,5436,89,-65,3.993,0.217,-0.093,0.2,0.15,-0.1,1.707,0.287,-0.43,1.046,0.094,-0.104,NA,NA,NA,"q1_q17_dr25_stellar",0.828,18.770156,4e-05,44.22867,0.00041,-0.9,1.5,0.5,1.5,6e-05,0.00016,-2e-05,0.00015,0.23,0.68,1.22,0.85,1.24,0.79,0.18,0.75,1.58,0.84,1.59,0.79,"CENT_KIC_POS",2017-08-31,1,"q1_q17_dr25_tce","008/008278/008278073/dv/kplr008278073-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454975.429,0.0116,-0.0116,"008/008278/008278073/dv/kplr008278073-20160209194854_dvr.pdf",0,0,0,0,208.13,94.93,-97.12,1.66371,1.92377,-0.58947,"LS+MCMC",0.994
3526331,"K04800.01",NA,285.31628,0,"19h01m15.91s",38.686619,0,"+38d41m11.8s",16.058,NA,15.525,NA,15.372,NA,15.262,NA,14.382,0.034,13.953,0.046,13.939,0.062,15.578,NA,"q1_q17_dr25_koi","Done","01111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,580,3.2355604,7.7108054,0.1058,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2916,0.3447,"Mandel and Agol (2002 ApJ 580 171)",7.3,NA,NA,133.0574,0.0117,-0.0117,0,NA,NA,NA,NA,NA,0.93,0.3,-0.09,0.0335,NA,NA,0.182,0.303,-0.182,2.089,0.557,-0.557,NA,NA,NA,101.1,24.1,-24.1,2.23755641,4.878e-05,-4.878e-05,0.009255,0.001649,-0.001085,8.14,3.9,-3.9,88.72,NA,NA,1397,NA,NA,6026,162,-198,4.505,0.052,-0.208,-0.22,0.3,-0.3,0.924,0.291,-0.097,0.995,0.13,-0.13,NA,NA,NA,"q1_q17_dr25_stellar",0,19.021363,4.1e-05,38.68925,0.00049,11.7,1.7,9.5,1.8,-0.00117,0.00017,-0.00097,0.00017,5.73,0.15,3.19,0.13,6.55,0.15,5.83,0.15,3.27,0.12,6.69,0.14,"MOD_NONUNIQ_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST",2017-08-31,1,"q1_q17_dr25_tce","003/003526/003526331/dv/kplr003526331-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454966.057,0.0117,-0.0117,"003/003526/003526331/dv/kplr003526331-20160209194854_dvr.pdf",1,0,1,0,897.8,828.32,-268.57,2.04069,24.66175,-1.53048,"LS+MCMC",0
10810859,"K04801.01",NA,296.82895,0,"19h47m18.95s",48.173279,0,"+48d10m23.8s",15.633,NA,15.122,NA,15.017,NA,14.938,NA,14.049,0.026,13.81,0.025,13.824,0.055,15.202,NA,"q1_q17_dr25_koi","Done","00011101110111011000000000000000","CANDIDATE","CANDIDATE",1,9,3.8649826,8.411982,0.8957,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2826,0.3729,"Mandel and Agol (2002 ApJ 580 171)",10.1,NA,NA,140.6557,0.029,-0.029,0,NA,NA,NA,NA,NA,2.21,0.37,-0.12,0.3806,NA,NA,0.703,0.259,-0.495,6.48,0.984,-0.984,NA,NA,NA,430.7,61.4,-61.4,82.401274,0.001857,-0.001857,0.020272,0.000839,-0.002232,71.9,33.6,-33.6,89.44,NA,NA,421,NA,NA,5886,70,-88,4.472,0.03,-0.127,0.16,0.15,-0.15,1,0.164,-0.055,1.083,0.051,-0.076,NA,NA,NA,"q1_q17_dr25_stellar",0.055,19.788563,2.8e-05,48.1737,0.00025,-1.2,1,1.51,0.92,-0.00091,0.00047,-0.00019,0.00043,0.3,2,-2,1.1,2,1.4,-9.1,1.9,2.9,1.2,9.6,1.8,"CENT_FEW_DIFFS",2017-08-31,1,"q1_q17_dr25_tce","010/010810/010810859/dv/kplr010810859-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454973.656,0.029,-0.029,"010/010810/010810859/dv/kplr010810859-20160209194854_dvr.pdf",0,0,0,0,7.42,3.11,-1.18,1.03376,5.79423,-0.83467,"LS+MCMC",0.414
3445812,"K04802.01",NA,291.9837,0,"19h27m56.09s",38.595409,0,"+38d35m43.5s",15.423,NA,14.958,NA,14.805,NA,14.742,NA,13.894,0.026,13.589,0.03,13.523,0.045,14.99,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,2206,3.9377012,7.936796,0.9971,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2979,0.3238,"Mandel and Agol (2002 ApJ 580 171)",15.3,NA,NA,132.02856,0.00278,-0.00278,0,NA,NA,NA,NA,NA,0.86,0.25,-0.06,0.0137,NA,NA,0.176,0.289,-0.176,1.2399,0.0979,-0.0979,NA,NA,NA,101.7,8,-8,0.605556082,2.273e-06,-2.273e-06,0.009338,0.00045,-0.000477,3.757,0.569,-0.569,87.32,NA,NA,2120,NA,NA,6123,166,-203,4.556,0.035,-0.196,-0.5,0.3,-0.3,0.846,0.243,-0.065,0.941,0.107,-0.107,NA,NA,NA,"q1_q17_dr25_stellar",0,19.465479,3.6e-05,38.59733,0.00039,-4.3,1.5,6.9,1.4,0.000254,9.1e-05,-0.000412,8.6e-05,0.37,0.48,3.5,1.6,3.5,1.6,0.41,0.48,3.7,1.6,3.7,1.6,"MOD_NONUNIQ_ALT---CENT_RESOLVED_OFFSET",2017-08-31,1,"q1_q17_dr25_tce","003/003445/003445812/dv/kplr003445812-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454965.029,0.00278,-0.00278,"003/003445/003445812/dv/kplr003445812-20160209194854_dvr.pdf",1,0,1,0,4796.94,4049.1,-1224.58,2.73609,0.41457,-1.32758,"LS+MCMC",0
4473613,"K04803.01","Kepler-1623 b",294.0827,0,"19h36m19.85s",39.556099,0,"+39d33m22.0s",15.503,NA,14.882,NA,14.715,NA,14.609,NA,13.715,0.025,13.379,0.027,13.245,0.036,14.951,NA,"q1_q17_dr25_koi","Done","11111011101110111000000000000000","CONFIRMED","CANDIDATE",1,247,3.292175,10.114161,0.1302,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2291,0.4603,"Mandel and Agol (2002 ApJ 580 171)",10.7,NA,NA,132.53228,0.00683,-0.00683,0,NA,NA,NA,NA,NA,1.2,0.17,-0.05,0.0518,NA,NA,0.374,0.084,-0.374,2.174,0.222,-0.222,NA,NA,NA,189.2,21.2,-21.2,4.36125889,3.54e-05,-3.54e-05,0.012616,0.000559,-0.001228,14.44,6.5,-6.5,88.52,NA,NA,1000,NA,NA,5520,74,-82,4.544,0.021,-0.119,0.14,0.15,-0.15,0.873,0.118,-0.039,0.972,0.035,-0.07,NA,NA,NA,"q1_q17_dr25_stellar",0.132,19.605482,2.3e-05,39.55633,3e-04,-1.3,0.95,0.8,1.1,0.00023,0.00016,-6e-05,0.00019,-0.41,0.31,-0.62,0.36,0.74,0.35,-0.34,0.31,-0.59,0.36,0.68,0.35,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","004/004473/004473613/dv/kplr004473613-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454965.532,0.00683,-0.00683,"004/004473/004473613/dv/kplr004473613-20160209194854_dvr.pdf",0,0,0,0,236.01,84.75,-33.13,2.9952,1.34937,-1.49928,"LS+MCMC",0.995
1865864,"K04926.01",NA,290.87305,0,"19h23m29.53s",37.362179,0,"+37d21m43.8s",16.415,NA,15.535,NA,15.211,NA,15.044,NA,13.929,0.024,13.382,0.026,13.289,0.033,15.572,NA,"q1_q17_dr25_koi","Done","01111111111111111000000000000000","CANDIDATE","CANDIDATE",1,20,3.6705291,7.6351213,0.3863,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.1263,0.6019,"Mandel and Agol (2002 ApJ 580 171)",8.6,NA,NA,135.4461,0.028,-0.028,0,NA,NA,NA,NA,NA,1.47,0.13,-0.14,0.2895,NA,NA,0.051,0.416,-0.051,6.207,0.93,-0.93,NA,NA,NA,475.1,73.5,-73.5,69.089357,0.002371,-0.002371,0.019304,0.001882,-0.001801,86.6,39.3,-39.3,89.97,NA,NA,332,NA,NA,4848,131,-146,4.581,0.063,-0.036,-0.28,0.3,-0.3,0.698,0.062,-0.068,0.679,0.081,-0.047,NA,NA,NA,"q1_q17_dr25_stellar",0.269,19.3915,4e-05,37.36209,4e-04,-1.5,1.7,-0.3,1.4,0.00078,0.00081,-0.00019,0.00068,-1.07,0.84,0.13,0.35,1.08,0.83,-0.95,0.85,0.4,0.32,1.03,0.79,"CENT_UNCERTAIN",2017-08-31,1,"q1_q17_dr25_tce","001/001865/001865864/dv/kplr001865864-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454968.446,0.028,-0.028,"001/001865/001865864/dv/kplr001865864-20160209194854_dvr.pdf",0,0,0,0,2.87,0.92,-0.8,2.57178,2.33551,-2.5395,"LS+MCMC",0.523
1870398,"K04927.01",NA,291.91556,0,"19h27m39.73s",37.322578,0,"+37d19m21.3s",15.208,NA,14.722,NA,14.562,NA,14.532,NA,13.609,0.036,13.302,0.046,13.289,0.042,14.756,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,34,3.8352842,8.6079445,0.7941,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.3052,0.3236,"Mandel and Agol (2002 ApJ 580 171)",30.5,NA,NA,132.3007,0.0615,-0.0615,0,NA,NA,NA,NA,NA,37.88,6.94,-8.46,0.2654,NA,NA,1.179,4.75,-0.045,61.73,3,-3,NA,NA,NA,283.2,11.4,-11.4,43.142257,0.002967,-0.002967,0.196112,4.742506,-0.043618,1.579,0.786,-0.786,41.66,NA,NA,706,NA,NA,6198,74,-80,4.069,0.174,-0.116,0.14,0.15,-0.15,1.769,0.324,-0.395,1.338,0.119,-0.159,NA,NA,NA,"q1_q17_dr25_stellar",0.055,19.46104,1.1e-05,37.32223,0.00012,0.11,0.49,-1.27,0.42,-0.00023,0.00015,3e-05,0.00013,-0.22,0.55,-1.98,0.76,1.99,0.71,-0.36,0.51,-1.97,0.69,2,0.62,"LPP_DV",2017-08-31,1,"q1_q17_dr25_tce","001/001870/001870398/dv/kplr001870398-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454965.301,0.0615,-0.0615,"001/001870/001870398/dv/kplr001870398-20160209194854_dvr.pdf",1,0,0,0,58.68,27.45,-25.07,4e-05,0.00239,0,"LS+MCMC",0
1873513,"K04928.01","Kepler-1624 b",292.57986,0,"19h30m19.17s",37.376411,0,"+37d22m35.1s",17.291,NA,15.983,NA,14.975,NA,14.469,NA,13.141,0.022,12.504,0.02,12.312,0.025,15.669,NA,"q1_q17_dr25_koi","Done","00000000000001111000000000000000","CONFIRMED","CANDIDATE",1,85,40.059727,234.08769,0.9289,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2823,0.4558,"Mandel and Agol (2002 ApJ 580 171)",220.5,NA,NA,131.90944,0.00178,-0.00178,0,NA,NA,NA,NA,NA,4.91,0.41,-0.11,0.0327,NA,NA,0.09,0.183,-0.09,1.7215,0.0126,-0.0126,NA,NA,NA,13552.6,64.8,-64.8,3.290304098,4.432e-06,-4.432e-06,0.105209,0.000527,-0.000922,16.097,0.114,-0.114,89.68,NA,NA,540,NA,NA,3386,103,-33,4.81,0.01,-0.02,0.48,0.05,-0.15,0.427,0.036,-0.009,0.43,0.046,-0.009,NA,NA,NA,"q1_q17_dr25_stellar",0,19.5053268,1.5e-06,37.375996,1.5e-05,0.062,0.063,-1.491,0.055,0.0019,0.0039,-0.0017,0.0049,-0.007,0.069,0.002,0.07,0.007,0.07,-0.105,0.068,-0.67,0.13,0.67,0.13,"CENT_KIC_POS",2017-08-31,1,"q1_q17_dr25_tce","001/001873/001873513/dv/kplr001873513-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454964.909,0.00178,-0.00178,"001/001873/001873513/dv/kplr001873513-20160209194854_dvr.pdf",0,0,0,0,20.06,6.53,-1.58,7.28769,0.05143,-0.96909,"LS+MCMC",0.998
2010607,"K04929.01",NA,290.50565,0,"19h22m01.36s",37.459011,0,"+37d27m32.4s",11.63,NA,11.274,NA,11.225,NA,11.223,NA,10.427,0.02,10.204,0.021,10.155,0.019,11.347,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,77,17.796494,100.06107,0.9619,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.305,0.3201,"Mandel and Agol (2002 ApJ 580 171)",20.1,NA,NA,141.6268,0.0529,-0.0529,0,NA,NA,NA,NA,NA,20.83,1.44,-1.05,0.1542,NA,NA,0.792,0.11,-0.579,4.42,0.155,-0.155,NA,NA,NA,5832,302,-302,18.622214,0.001024,-0.001024,0.077196,0.013725,-0.008332,23.5,11.1,-11.1,88.07,NA,NA,1101,NA,NA,6235,84,-65,3.801,0.03,-0.02,0.02,0.15,-0.15,2.471,0.171,-0.124,1.407,0.19,-0.111,NA,NA,NA,"q1_q17_dr25_stellar",0.012,19.36704079,8.2e-07,37.458998,1.5e-05,-0.082,0.035,-0.045,0.054,-5.1e-05,8e-05,-5e-05,0.00011,-0.15,0.17,0.89,0.3,0.91,0.29,-0.2,0.15,0.59,0.3,0.62,0.27,"MOD_ODDEVEN_DV---DEEP_V_SHAPED---CENT_SATURATED",2017-08-31,1,"q1_q17_dr25_tce","002/002010/002010607/dv/kplr002010607-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454974.627,0.0529,-0.0529,"002/002010/002010607/dv/kplr002010607-20160209194854_dvr.pdf",0,1,0,0,347.32,71.57,-46.85,0.70849,2.00195,-0.42828,"LS+MCMC",0
2165352,"K04934.01",NA,292.54315,0,"19h30m10.36s",37.555759,0,"+37d33m20.7s",15.18,NA,14.425,NA,14.165,NA,14.001,NA,12.959,0.022,12.534,0.025,12.4,0.027,14.469,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,844,3.1626663,10.655878,0.964,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.1611,0.5575,"Mandel and Agol (2002 ApJ 580 171)",133.3,NA,NA,132.077067,0.000641,-0.000641,0,NA,NA,NA,NA,NA,17.97,1.17,-0.73,0.0155,NA,NA,1.198,0.241,-0.127,3.3996,0.0389,-0.0389,NA,NA,NA,689.2,6.1,-6.1,0.7906069,6.03e-07,-6.03e-07,0.228534,0.235007,-0.119802,1.302,0.397,-0.397,23.05,NA,NA,1503,NA,NA,4994,75,-82,4.62,0.015,-0.051,-0.1,0.15,-0.15,0.72,0.047,-0.029,0.803,0.029,-0.062,NA,NA,NA,"q1_q17_dr25_stellar",0,19.502957,1.7e-05,37.54483,0.00023,3.45,0.72,-39.35,0.83,-0.000389,9.1e-05,0.00483,1e-04,0.35,0.068,-5.138,0.07,5.15,0.07,0.503,0.068,-5.257,0.07,5.281,0.07,"MOD_NONUNIQ_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST",2017-08-31,1,"q1_q17_dr25_tce","002/002165/002165352/dv/kplr002165352-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454965.077,0.000641,-0.000641,"002/002165/002165352/dv/kplr002165352-20160209194854_dvr.pdf",1,0,1,0,1201.17,245.68,-165.71,0.06679,0.04074,-0.01508,"LS+MCMC",0
2305255,"K04935.01",NA,291.96451,0,"19h27m51.48s",37.60878,0,"+37d36m31.6s",15.426,NA,14.876,NA,14.709,NA,14.593,NA,13.704,0.024,13.425,0.027,13.356,0.043,14.924,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,57,3.788233,9.972437,0.0529,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2916,0.3447,"Mandel and Agol (2002 ApJ 580 171)",31.1,NA,NA,156.0157,0.0235,-0.0235,0,NA,NA,NA,NA,NA,3.04,0.93,-0.37,0.1636,NA,NA,0.978,1.28,-0.03,29.96,1.7,-1.7,NA,NA,NA,506.4,23.7,-23.7,24.5714867,0.0008155,-0.0008155,0.029134,1.35682,-0.005219,2.24,1.1,-1.1,64.05,NA,NA,637,NA,NA,5977,161,-197,4.462,0.07,-0.196,-0.22,0.3,-0.3,0.956,0.293,-0.117,0.967,0.121,-0.121,NA,NA,NA,"q1_q17_dr25_stellar",0.127,19.4643053,5.7e-06,37.608635,7.2e-05,0.23,0.25,-0.52,0.26,-5e-05,4e-04,-0.00018,5e-04,-0.3,0.26,-0.26,0.69,0.39,0.57,-0.26,0.26,-0.17,0.68,0.31,0.53,"LPP_DV",2017-08-31,1,"q1_q17_dr25_tce","002/002305/002305255/dv/kplr002305255-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454989.016,0.0235,-0.0235,"002/002305/002305255/dv/kplr002305255-20160209194854_dvr.pdf",1,0,0,0,39,35.04,-12.73,0.00035,0.00383,-2e-04,"LS+MCMC",0
5467126,"K05171.01",NA,296.6781,0,"19h46m42.74s",40.649029,0,"+40d38m56.5s",13.326,NA,12.33,NA,11.955,NA,11.709,NA,10.51,0.021,9.959,0.025,9.803,0.02,12.367,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,472,13.869739,105.32726,0.6897,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.1785,0.5429,"Mandel and Agol (2002 ApJ 580 171)",297.8,NA,NA,134.280263,0.000954,-0.000954,0,NA,NA,NA,NA,NA,402.16,111.6,-148.8,0.0503,NA,NA,1.294,0.161,-0.164,11.5703,0.0545,-0.0545,NA,NA,NA,3127,12.7,-12.7,2.845736321,3.194e-06,-3.194e-06,0.36269,0.155722,-0.153742,1.542,0.479,-0.479,32.93,NA,NA,3058,NA,NA,4878,57,-94,2.745,0.195,-0.105,0,0.15,-0.2,10.154,2.818,-3.757,2.093,0.731,-0.894,NA,NA,NA,"q1_q17_dr25_stellar",0,19.7773295,2.5e-06,40.655315,1.5e-05,-49.6,0.1,22.626,0.055,0.121,0.066,-0.055,0.087,-7.595,0.069,3.529,0.068,8.374,0.069,-7.523,0.067,3.484,0.068,8.29,0.067,"PLANET_IN_STAR---MOD_SEC_ALT---MOD_ODDEVEN_DV---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---EPHEM_MATCH",2017-08-31,1,"q1_q17_dr25_tce","005/005467/005467126/dv/kplr005467126-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454967.28,0.000954,-0.000954,"005/005467/005467126/dv/kplr005467126-20160209194854_dvr.pdf",0,1,1,1,20649.68,14655.17,-13067.58,0.00857,0.00266,-0.00199,"LS+MCMC",0
5470851,"K05172.01",NA,297.51108,0,"19h50m02.66s",40.61908,0,"+40d37m08.7s",16.355,NA,15.703,NA,15.548,NA,15.442,NA,14.494,0.026,14.153,0.035,14.119,0.058,15.79,NA,"q1_q17_dr25_koi","Done","01111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,110,3.6714153,9.539831,0.9145,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2602,0.4096,"Mandel and Agol (2002 ApJ 580 171)",12.6,NA,NA,141.3698,0.0445,-0.0445,0,NA,NA,NA,NA,NA,1.14,0.36,-0.11,0.1069,NA,NA,0.303,0.155,-0.303,18.56,1.1,-1.1,NA,NA,NA,147,13.8,-13.8,12.4276185,0.0006588,-0.0006588,0.01113,0.000596,-0.000689,4.97,1.1,-1.1,86.5,NA,NA,768,NA,NA,5869,182,-243,4.513,0.038,-0.212,0.07,0.25,-0.3,0.942,0.289,-0.096,1.054,0.125,-0.15,NA,NA,NA,"q1_q17_dr25_stellar",0.147,19.834052,2.7e-05,40.61877,3e-04,-0.8,1.1,-1.1,1.1,0.00016,2e-04,0.00016,0.00019,-0.6,0.66,-0.25,0.81,0.65,0.72,-0.68,0.66,-0.27,0.77,0.73,0.7,"LPP_DV---LPP_ALT---HALO_GHOST---EPHEM_MATCH",2017-08-31,1,"q1_q17_dr25_tce","005/005470/005470851/dv/kplr005470851-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454974.37,0.0445,-0.0445,"005/005470/005470851/dv/kplr005470851-20160209194854_dvr.pdf",1,0,1,1,82.45,76.65,-26.29,0.01507,0.00323,-0.0143,"LS+MCMC",0
5471108,"K05173.01",NA,297.56931,0,"19h50m16.63s",40.619637,0,"+40d37m10.7s",NA,NA,11.6,NA,NA,NA,NA,NA,10.63,0.021,10.35,0.022,10.261,0.018,11.6,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,112,4.111153,8.954319,0.5547,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2622,0.4035,"Mandel and Agol (2002 ApJ 580 171)",25.3,NA,NA,141.4085,0.028,-0.028,0,NA,NA,NA,NA,NA,0.82,0.22,-0.19,0.1045,NA,NA,0.026,0.433,-0.026,17.447,0.834,-0.834,NA,NA,NA,47.5,2.1,-2.1,12.427076,0.0002806,-0.0002806,0.006267,0.000153,-0.000262,5.504,0.339,-0.339,89.73,NA,NA,870,NA,NA,5841,176,-193,4.278,0.204,-0.185,-0.02,0.25,-0.3,1.193,0.327,-0.268,0.985,0.14,-0.102,NA,NA,NA,"q1_q17_dr25_stellar",0,19.837908,3.3e-05,40.61993,0.00024,-1.8,1.3,1.06,0.88,-5.5e-05,5.9e-05,-0.000121,3.8e-05,3.5,5.2,1.1,3.8,3.7,5.1,-5.9,5.4,-6.1,2.1,8.5,4,"LPP_DV---CENT_FEW_DIFFS---EPHEM_MATCH",2017-08-31,1,"q1_q17_dr25_tce","005/005471/005471108/dv/kplr005471108-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454974.408,0.028,-0.028,"005/005471/005471108/dv/kplr005471108-20160209194854_dvr.pdf",1,0,0,1,135.77,112.42,-64.41,0.02043,0.00126,-0.01325,"LS+MCMC",0
5551240,"K05178.01","Kepler-1626 b",296.50043,0,"19h46m00.10s",40.72123,0,"+40d43m16.4s",14.612,NA,14.223,NA,14.131,NA,14.084,NA,13.255,0.025,13.039,0.023,12.967,0.029,14.275,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CONFIRMED","CANDIDATE",1,327,4.5238996,11.426692,0.6324,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.3103,0.2947,"Mandel and Agol (2002 ApJ 580 171)",11.6,NA,NA,134.04705,0.00684,-0.00684,0,NA,NA,NA,NA,NA,1.24,0.4,-0.13,0.0537,NA,NA,0.344,0.099,-0.344,3.31,0.184,-0.184,NA,NA,NA,106.7,10.6,-10.6,4.13960513,4.082e-05,-4.082e-05,0.009625,0.000417,-0.000693,9.09,3.5,-3.5,87.83,NA,NA,1352,NA,NA,6535,154,-212,4.373,0.065,-0.195,-0.1,0.25,-0.3,1.181,0.382,-0.127,1.202,0.164,-0.164,NA,NA,NA,"q1_q17_dr25_stellar",0.009,19.766711,1.6e-05,40.72103,0.00014,0.6,0.64,-0.71,0.52,-0.000129,7.3e-05,5.3e-05,6e-05,-0.31,0.59,-0.19,0.55,0.36,0.69,-0.42,0.58,-0.22,0.52,0.47,0.65,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","005/005551/005551240/dv/kplr005551240-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454967.047,0.00684,-0.00684,"005/005551/005551240/dv/kplr005551240-20160209194854_dvr.pdf",0,0,0,0,789.48,728.35,-238.38,0.8298,0.31729,-0.25221,"LS+MCMC",1
